Index,Year,Suburb,OffenceType,CPI-Annual-Change
37980,2013,KARANA DOWNS,THEFT,VERY LOW
37981,2014,KARANA DOWNS,THEFT,MEDIUM
37982,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
37983,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
37984,2016,KARANA DOWNS,DRUG,VERY LOW
37985,2017,KARANA DOWNS,THEFT,VERY LOW
37986,2017,KARANA DOWNS,GOOD_ORDER,VERY LOW
37987,2007,KARANA DOWNS,THEFT,HIGH
37988,2007,KARANA DOWNS,ASSAULT,HIGH
37989,2007,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
37990,2007,KARANA DOWNS,THEFT,HIGH
37991,2007,KARANA DOWNS,DRUG,HIGH
37992,2008,KARANA DOWNS,HANDLING_STOLEN_GOODS,VERY HIGH
37993,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
37994,2008,KARANA DOWNS,THEFT,VERY HIGH
37995,2009,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
37996,2009,KARANA DOWNS,THEFT,VERY HIGH
37997,2009,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
37998,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
37999,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38000,2010,KARANA DOWNS,THEFT,MEDIUM
38001,2011,KARANA DOWNS,THEFT,HIGH
38002,2011,KARANA DOWNS,ASSAULT,HIGH
38003,2011,KARANA DOWNS,THEFT,HIGH
38004,2014,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38005,2014,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38006,2015,KARANA DOWNS,THEFT,VERY LOW
38007,2007,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38008,2008,KARANA DOWNS,THEFT,VERY HIGH
38009,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38010,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38011,2009,KARANA DOWNS,THEFT,VERY HIGH
38012,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38013,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38014,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38015,2010,KARANA DOWNS,FRAUD,MEDIUM
38016,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38017,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38018,2011,KARANA DOWNS,THEFT,HIGH
38019,2011,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38020,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38021,2012,KARANA DOWNS,ASSAULT,VERY LOW
38022,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38023,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38024,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38025,2014,KARANA DOWNS,THEFT,MEDIUM
38026,2016,KARANA DOWNS,GOOD_ORDER,VERY LOW
38027,2016,KARANA DOWNS,THEFT,VERY LOW
38028,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38029,2007,KARANA DOWNS,THEFT,HIGH
38030,2007,KARANA DOWNS,THEFT,HIGH
38031,2007,KARANA DOWNS,GOOD_ORDER,HIGH
38032,2007,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38033,2008,KARANA DOWNS,THEFT,VERY HIGH
38034,2008,KARANA DOWNS,THEFT,VERY HIGH
38035,2008,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38036,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38037,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38038,2009,KARANA DOWNS,THEFT,VERY HIGH
38039,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38040,2010,KARANA DOWNS,THEFT,MEDIUM
38041,2011,KARANA DOWNS,THEFT,HIGH
38042,2011,KARANA DOWNS,FRAUD,HIGH
38043,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38044,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38045,2013,KARANA DOWNS,DRUG,VERY LOW
38046,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38047,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38048,2014,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38049,2014,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38050,2014,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
38051,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38052,2015,KARANA DOWNS,FRAUD,VERY LOW
38053,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38054,2017,KARANA DOWNS,FRAUD,VERY LOW
38055,2016,KARANA DOWNS,ASSAULT,VERY LOW
38056,2017,KARANA DOWNS,THEFT,VERY LOW
38057,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38058,2006,KARANA DOWNS,GOOD_ORDER,HIGH
38059,2007,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38060,2007,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38061,2007,KARANA DOWNS,GOOD_ORDER,HIGH
38062,2008,KARANA DOWNS,THEFT,VERY HIGH
38063,2008,KARANA DOWNS,ASSAULT,VERY HIGH
38064,2009,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38065,2009,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38066,2011,KARANA DOWNS,THEFT,HIGH
38067,2012,KARANA DOWNS,GOOD_ORDER,VERY LOW
38068,2013,KARANA DOWNS,THEFT,VERY LOW
38069,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38070,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38071,2013,KARANA DOWNS,THEFT,VERY LOW
38072,2014,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
38073,2014,KARANA DOWNS,THEFT,MEDIUM
38074,2014,KARANA DOWNS,THEFT,MEDIUM
38075,2014,KARANA DOWNS,GOOD_ORDER,MEDIUM
38076,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38077,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38078,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38079,2016,KARANA DOWNS,DRUG,VERY LOW
38080,2017,KARANA DOWNS,GOOD_ORDER,VERY LOW
38081,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38082,2007,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38083,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38084,2009,KARANA DOWNS,ASSAULT,VERY HIGH
38085,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38086,2010,KARANA DOWNS,THEFT,MEDIUM
38087,2012,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38088,2012,KARANA DOWNS,DRUG,VERY LOW
38089,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38090,2014,KARANA DOWNS,DRUG,MEDIUM
38091,2007,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38092,2007,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38093,2008,KARANA DOWNS,THEFT,VERY HIGH
38094,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38095,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38096,2012,KARANA DOWNS,THEFT,VERY LOW
38097,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38098,2013,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
38099,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38100,2016,KARANA DOWNS,GOOD_ORDER,VERY LOW
38101,2017,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38102,2007,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38103,2007,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38104,2007,KARANA DOWNS,ASSAULT,HIGH
38105,2007,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38106,2009,KARANA DOWNS,THEFT,VERY HIGH
38107,2008,KARANA DOWNS,ASSAULT,VERY HIGH
38108,2008,KARANA DOWNS,THEFT,VERY HIGH
38109,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38110,2009,KARANA DOWNS,HANDLING_STOLEN_GOODS,VERY HIGH
38111,2010,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38112,2010,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38113,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38114,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38115,2012,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
38116,2013,KARANA DOWNS,THEFT,VERY LOW
38117,2013,KARANA DOWNS,THEFT,VERY LOW
38118,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38119,2014,KARANA DOWNS,THEFT,MEDIUM
38120,2015,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
38121,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38122,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38123,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38124,2007,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38125,2007,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,HIGH
38126,2007,KARANA DOWNS,THEFT,HIGH
38127,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38128,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38129,2009,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38130,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38131,2013,KARANA DOWNS,DRUG,VERY LOW
38132,2013,KARANA DOWNS,DRUG,VERY LOW
38133,2013,KARANA DOWNS,THEFT,VERY LOW
38134,2014,KARANA DOWNS,THEFT,MEDIUM
38135,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38136,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38137,2015,KARANA DOWNS,DRUG,VERY LOW
38138,2015,KARANA DOWNS,ASSAULT,VERY LOW
38139,2016,KARANA DOWNS,THEFT,VERY LOW
38140,2007,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38141,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38142,2009,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38143,2009,KARANA DOWNS,THEFT,VERY HIGH
38144,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38145,2009,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38146,2010,KARANA DOWNS,ASSAULT,MEDIUM
38147,2011,KARANA DOWNS,GOOD_ORDER,HIGH
38148,2011,KARANA DOWNS,DRUG,HIGH
38149,2012,KARANA DOWNS,THEFT,VERY LOW
38150,2013,KARANA DOWNS,THEFT,VERY LOW
38151,2014,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38152,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38153,2016,KARANA DOWNS,DRUG,VERY LOW
38154,2007,KARANA DOWNS,GOOD_ORDER,HIGH
38155,2008,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
38156,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38157,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38158,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38159,2009,KARANA DOWNS,THEFT,VERY HIGH
38160,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38161,2011,KARANA DOWNS,THEFT,HIGH
38162,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38163,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38164,2017,KARANA DOWNS,GOOD_ORDER,VERY LOW
38165,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38166,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38167,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38168,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38169,2009,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38170,2009,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38171,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38172,2010,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38173,2010,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38174,2012,KARANA DOWNS,GOOD_ORDER,VERY LOW
38175,2012,KARANA DOWNS,GOOD_ORDER,VERY LOW
38176,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38177,2012,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38178,2013,KARANA DOWNS,GOOD_ORDER,VERY LOW
38179,2014,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38180,2014,KARANA DOWNS,GOOD_ORDER,MEDIUM
38181,2014,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38182,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38183,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38184,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38185,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38186,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38187,2016,KARANA DOWNS,FRAUD,VERY LOW
38188,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38189,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38190,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38191,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38192,2017,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38193,2017,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38194,2011,KARANA DOWNS,THEFT,HIGH
38195,2007,KARANA DOWNS,THEFT,HIGH
38196,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38197,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38198,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38199,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38200,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38201,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38202,2017,KARANA DOWNS,ASSAULT,VERY LOW
38203,2017,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38204,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38205,2012,KARANA DOWNS,THEFT,VERY LOW
38206,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38207,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38208,2012,KARANA DOWNS,DRUG,VERY LOW
38209,2012,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38210,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38211,2013,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38212,2013,KARANA DOWNS,GOOD_ORDER,VERY LOW
38213,2014,KARANA DOWNS,GOOD_ORDER,MEDIUM
38214,2014,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38215,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38216,2017,KARANA DOWNS,FRAUD,VERY LOW
38217,2007,KARANA DOWNS,GOOD_ORDER,HIGH
38218,2007,KARANA DOWNS,ASSAULT,HIGH
38219,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38220,2008,KARANA DOWNS,ASSAULT,VERY HIGH
38221,2008,KARANA DOWNS,ASSAULT,VERY HIGH
38222,2011,KARANA DOWNS,THEFT,HIGH
38223,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38224,2014,KARANA DOWNS,THEFT,MEDIUM
38225,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38226,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38227,2016,KARANA DOWNS,THEFT,VERY LOW
38228,2007,KARANA DOWNS,ASSAULT,HIGH
38229,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38230,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38231,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38232,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38233,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38234,2009,KARANA DOWNS,DRUG,VERY HIGH
38235,2009,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38236,2009,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
38237,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38238,2011,KARANA DOWNS,THEFT,HIGH
38239,2012,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38240,2013,KARANA DOWNS,THEFT,VERY LOW
38241,2013,KARANA DOWNS,DRUG,VERY LOW
38242,2014,KARANA DOWNS,FRAUD,MEDIUM
38243,2014,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38244,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38245,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38246,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38247,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38248,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38249,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38250,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38251,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38252,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38253,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38254,2016,KARANA DOWNS,THEFT,VERY LOW
38255,2007,KARANA DOWNS,GOOD_ORDER,HIGH
38256,2007,KARANA DOWNS,DRUG,HIGH
38257,2007,KARANA DOWNS,DRUG,HIGH
38258,2008,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38259,2008,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38260,2009,KARANA DOWNS,DRUG,VERY HIGH
38261,2009,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38262,2010,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
38263,2010,KARANA DOWNS,THEFT,MEDIUM
38264,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38265,2013,KARANA DOWNS,ASSAULT,VERY LOW
38266,2013,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38267,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38268,2016,KARANA DOWNS,GOOD_ORDER,VERY LOW
38269,2016,KARANA DOWNS,GOOD_ORDER,VERY LOW
38270,2016,KARANA DOWNS,GOOD_ORDER,VERY LOW
38271,2016,KARANA DOWNS,GOOD_ORDER,VERY LOW
38272,2017,KARANA DOWNS,GOOD_ORDER,VERY LOW
38273,2017,KARANA DOWNS,GOOD_ORDER,VERY LOW
38274,2008,KARANA DOWNS,THEFT,VERY HIGH
38275,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38276,2008,KARANA DOWNS,UNLAWFUL_ENTRY,VERY HIGH
38277,2010,KARANA DOWNS,GOOD_ORDER,MEDIUM
38278,2010,KARANA DOWNS,THEFT,MEDIUM
38279,2011,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38280,2012,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38281,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38282,2013,KARANA DOWNS,THEFT,VERY LOW
38283,2016,KARANA DOWNS,GOOD_ORDER,VERY LOW
38284,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38285,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38286,2010,KARANA DOWNS,THEFT,MEDIUM
38287,2011,KARANA DOWNS,THEFT,HIGH
38288,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38289,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38290,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38291,2013,KARANA DOWNS,ASSAULT,VERY LOW
38292,2013,KARANA DOWNS,ASSAULT,VERY LOW
38293,2014,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38294,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38295,2015,KARANA DOWNS,THEFT,VERY LOW
38296,2015,KARANA DOWNS,THEFT,VERY LOW
38297,2016,KARANA DOWNS,THEFT,VERY LOW
38298,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38299,2008,KARANA DOWNS,DRUG,VERY HIGH
38300,2011,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38301,2011,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38302,2012,KARANA DOWNS,DRUG,VERY LOW
38303,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38304,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38305,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38306,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38307,2014,KARANA DOWNS,GOOD_ORDER,MEDIUM
38308,2008,KARANA DOWNS,THEFT,VERY HIGH
38309,2009,KARANA DOWNS,THEFT,VERY HIGH
38310,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38311,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38312,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38313,2013,KARANA DOWNS,THEFT,VERY LOW
38314,2016,KARANA DOWNS,THEFT,VERY LOW
38315,2017,KARANA DOWNS,THEFT,VERY LOW
38316,2008,KARANA DOWNS,THEFT,VERY HIGH
38317,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38318,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38319,2010,KARANA DOWNS,THEFT,MEDIUM
38320,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38321,2011,KARANA DOWNS,THEFT,HIGH
38322,2012,KARANA DOWNS,THEFT,VERY LOW
38323,2012,KARANA DOWNS,THEFT,VERY LOW
38324,2013,KARANA DOWNS,THEFT,VERY LOW
38325,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38326,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38327,2015,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38328,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38329,2017,KARANA DOWNS,THEFT,VERY LOW
38330,2008,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38331,2012,KARANA DOWNS,THEFT,VERY LOW
38332,2015,KARANA DOWNS,DRUG,VERY LOW
38333,2015,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38334,2016,KARANA DOWNS,ASSAULT,VERY LOW
38335,2016,KARANA DOWNS,PROPERTY_DAMAGE,VERY LOW
38336,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38337,2008,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38338,2009,KARANA DOWNS,GOOD_ORDER,VERY HIGH
38339,2009,KARANA DOWNS,DRUG,VERY HIGH
38340,2010,KARANA DOWNS,GOOD_ORDER,MEDIUM
38341,2012,KARANA DOWNS,ASSAULT,VERY LOW
38342,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38343,2009,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38344,2009,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
38345,2010,KARANA DOWNS,THEFT,MEDIUM
38346,2010,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38347,2010,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38348,2012,KARANA DOWNS,THEFT,VERY LOW
38349,2014,KARANA DOWNS,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
38350,2009,KARANA DOWNS,PROPERTY_DAMAGE,VERY HIGH
38351,2010,KARANA DOWNS,GOOD_ORDER,MEDIUM
38352,2012,KARANA DOWNS,THEFT,VERY LOW
38353,2014,KARANA DOWNS,THEFT,MEDIUM
38354,2014,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38355,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38356,2016,KARANA DOWNS,THEFT,VERY LOW
38357,2016,KARANA DOWNS,THEFT,VERY LOW
38358,2017,KARANA DOWNS,THEFT,VERY LOW
38359,2009,KARANA DOWNS,THEFT,VERY HIGH
38360,2010,KARANA DOWNS,PROPERTY_DAMAGE,MEDIUM
38361,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38362,2011,KARANA DOWNS,ASSAULT,HIGH
38363,2011,KARANA DOWNS,PROPERTY_DAMAGE,HIGH
38364,2011,KARANA DOWNS,THEFT,HIGH
38365,2012,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38366,2012,KARANA DOWNS,GOOD_ORDER,VERY LOW
38367,2013,KARANA DOWNS,DRUG,VERY LOW
38368,2013,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38369,2014,KARANA DOWNS,GOOD_ORDER,MEDIUM
38370,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38371,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38372,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38373,2016,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38374,2017,KARANA DOWNS,UNLAWFUL_ENTRY,VERY LOW
38375,2009,KARANA DOWNS,ASSAULT,VERY HIGH
38376,2009,KARANA DOWNS,THEFT,VERY HIGH
38377,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
38378,2011,KARANA DOWNS,UNLAWFUL_ENTRY,HIGH
38379,2013,KARANA DOWNS,THEFT,VERY LOW
38380,2013,KARANA DOWNS,THEFT,VERY LOW
38381,2013,KARANA DOWNS,ASSAULT,VERY LOW
38382,2013,KARANA DOWNS,THEFT,VERY LOW
38383,2014,KARANA DOWNS,HANDLING_STOLEN_GOODS,MEDIUM
38384,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38385,2015,KARANA DOWNS,GOOD_ORDER,VERY LOW
38386,2010,KARANA DOWNS,THEFT,MEDIUM
38387,2010,KARANA DOWNS,GOOD_ORDER,MEDIUM
38388,2010,KARANA DOWNS,GOOD_ORDER,MEDIUM
38389,2014,KARANA DOWNS,GOOD_ORDER,MEDIUM
38390,2015,KARANA DOWNS,THEFT,VERY LOW
38391,2010,KARANA DOWNS,UNLAWFUL_ENTRY,MEDIUM
