Index,Year,Suburb,OffenceType,CPI-Annual-Change
29744,2008,MANLY WEST,THEFT,VERY HIGH
29745,2009,MANLY WEST,DRUG,VERY HIGH
29746,2009,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
29747,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29748,2010,MANLY WEST,DRUG,MEDIUM
29749,2011,MANLY WEST,THEFT,HIGH
29750,2011,MANLY WEST,DRUG,HIGH
29751,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29752,2011,MANLY WEST,THEFT,HIGH
29753,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29754,2012,MANLY WEST,DRUG,VERY LOW
29755,2012,MANLY WEST,THEFT,VERY LOW
29756,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29757,2013,MANLY WEST,THEFT,VERY LOW
29758,2014,MANLY WEST,GOOD_ORDER,MEDIUM
29759,2014,MANLY WEST,THEFT,MEDIUM
29760,2014,MANLY WEST,THEFT,MEDIUM
29761,2014,MANLY WEST,GOOD_ORDER,MEDIUM
29762,2014,MANLY WEST,DRUG,MEDIUM
29763,2014,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29764,2015,MANLY WEST,THEFT,VERY LOW
29765,2015,MANLY WEST,THEFT,VERY LOW
29766,2015,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29767,2016,MANLY WEST,DRUG,VERY LOW
29768,2016,MANLY WEST,DRUG,VERY LOW
29769,2016,MANLY WEST,DRUG,VERY LOW
29770,2016,MANLY WEST,DRUG,VERY LOW
29771,2016,MANLY WEST,GOOD_ORDER,VERY LOW
29772,2016,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29773,2016,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
29774,2016,MANLY WEST,DRUG,VERY LOW
29775,2017,MANLY WEST,GOOD_ORDER,VERY LOW
29776,2017,MANLY WEST,GOOD_ORDER,VERY LOW
29777,2007,MANLY WEST,THEFT,HIGH
29778,2008,MANLY WEST,UNLAWFUL_ENTRY,VERY HIGH
29779,2010,MANLY WEST,ASSAULT,MEDIUM
29780,2010,MANLY WEST,DRUG,MEDIUM
29781,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29782,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29783,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29784,2013,MANLY WEST,DRUG,VERY LOW
29785,2013,MANLY WEST,DRUG,VERY LOW
29786,2013,MANLY WEST,ASSAULT,VERY LOW
29787,2013,MANLY WEST,DRUG,VERY LOW
29788,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29789,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29790,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29791,2015,MANLY WEST,THEFT,VERY LOW
29792,2015,MANLY WEST,DRUG,VERY LOW
29793,2015,MANLY WEST,DRUG,VERY LOW
29794,2016,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29795,2016,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
29796,2007,MANLY WEST,THEFT,HIGH
29797,2008,MANLY WEST,THEFT,VERY HIGH
29798,2008,MANLY WEST,DRUG,VERY HIGH
29799,2009,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
29800,2010,MANLY WEST,THEFT,MEDIUM
29801,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29802,2010,MANLY WEST,ASSAULT,MEDIUM
29803,2010,MANLY WEST,GOOD_ORDER,MEDIUM
29804,2010,MANLY WEST,THEFT,MEDIUM
29805,2011,MANLY WEST,THEFT,HIGH
29806,2011,MANLY WEST,HANDLING_STOLEN_GOODS,HIGH
29807,2012,MANLY WEST,THEFT,VERY LOW
29808,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29809,2012,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
29810,2012,MANLY WEST,GOOD_ORDER,VERY LOW
29811,2012,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
29812,2013,MANLY WEST,GOOD_ORDER,VERY LOW
29813,2013,MANLY WEST,THEFT,VERY LOW
29814,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29815,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29816,2014,MANLY WEST,DRUG,MEDIUM
29817,2014,MANLY WEST,THEFT,MEDIUM
29818,2014,MANLY WEST,DRUG,MEDIUM
29819,2014,MANLY WEST,THEFT,MEDIUM
29820,2014,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29821,2014,MANLY WEST,DRUG,MEDIUM
29822,2014,MANLY WEST,DRUG,MEDIUM
29823,2015,MANLY WEST,THEFT,VERY LOW
29824,2016,MANLY WEST,ASSAULT,VERY LOW
29825,2017,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29826,2017,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29827,2017,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29828,2017,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29829,2007,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29830,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
29831,2008,MANLY WEST,DRUG,VERY HIGH
29832,2008,MANLY WEST,GOOD_ORDER,VERY HIGH
29833,2008,MANLY WEST,DRUG,VERY HIGH
29834,2009,MANLY WEST,DRUG,VERY HIGH
29835,2009,MANLY WEST,THEFT,VERY HIGH
29836,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29837,2012,MANLY WEST,ASSAULT,VERY LOW
29838,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29839,2013,MANLY WEST,DRUG,VERY LOW
29840,2014,MANLY WEST,THEFT,MEDIUM
29841,2015,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29842,2016,MANLY WEST,THEFT,VERY LOW
29843,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
29844,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
29845,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
29846,2007,MANLY WEST,GOOD_ORDER,HIGH
29847,2009,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
29848,2009,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
29849,2009,MANLY WEST,DRUG,VERY HIGH
29850,2009,MANLY WEST,DRUG,VERY HIGH
29851,2009,MANLY WEST,DRUG,VERY HIGH
29852,2009,MANLY WEST,UNLAWFUL_ENTRY,VERY HIGH
29853,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29854,2010,MANLY WEST,THEFT,MEDIUM
29855,2011,MANLY WEST,FRAUD,HIGH
29856,2011,MANLY WEST,ASSAULT,HIGH
29857,2011,MANLY WEST,GOOD_ORDER,HIGH
29858,2011,MANLY WEST,THEFT,HIGH
29859,2011,MANLY WEST,DRUG,HIGH
29860,2011,MANLY WEST,PROPERTY_DAMAGE,HIGH
29861,2011,MANLY WEST,THEFT,HIGH
29862,2012,MANLY WEST,GOOD_ORDER,VERY LOW
29863,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29864,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29865,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29866,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29867,2013,MANLY WEST,DRUG,VERY LOW
29868,2014,MANLY WEST,GOOD_ORDER,MEDIUM
29869,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29870,2015,MANLY WEST,THEFT,VERY LOW
29871,2015,MANLY WEST,GOOD_ORDER,VERY LOW
29872,2015,MANLY WEST,THEFT,VERY LOW
29873,2016,MANLY WEST,ASSAULT,VERY LOW
29874,2016,MANLY WEST,GOOD_ORDER,VERY LOW
29875,2016,MANLY WEST,GOOD_ORDER,VERY LOW
29876,2016,MANLY WEST,FRAUD,VERY LOW
29877,2017,MANLY WEST,GOOD_ORDER,VERY LOW
29878,2017,MANLY WEST,GOOD_ORDER,VERY LOW
29879,2017,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29880,2007,MANLY WEST,GOOD_ORDER,HIGH
29881,2008,MANLY WEST,ASSAULT,VERY HIGH
29882,2007,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29883,2007,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29884,2007,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29885,2008,MANLY WEST,FRAUD,VERY HIGH
29886,2008,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
29887,2008,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
29888,2009,MANLY WEST,ASSAULT,VERY HIGH
29889,2009,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
29890,2009,MANLY WEST,FRAUD,VERY HIGH
29891,2010,MANLY WEST,THEFT,MEDIUM
29892,2010,MANLY WEST,THEFT,MEDIUM
29893,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29894,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29895,2011,MANLY WEST,GOOD_ORDER,HIGH
29896,2011,MANLY WEST,THEFT,HIGH
29897,2011,MANLY WEST,THEFT,HIGH
29898,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29899,2012,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
29900,2012,MANLY WEST,DRUG,VERY LOW
29901,2012,MANLY WEST,THEFT,VERY LOW
29902,2012,MANLY WEST,FRAUD,VERY LOW
29903,2012,MANLY WEST,THEFT,VERY LOW
29904,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29905,2013,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29906,2014,MANLY WEST,HANDLING_STOLEN_GOODS,MEDIUM
29907,2014,MANLY WEST,THEFT,MEDIUM
29908,2016,MANLY WEST,THEFT,VERY LOW
29909,2016,MANLY WEST,GOOD_ORDER,VERY LOW
29910,2007,MANLY WEST,THEFT,HIGH
29911,2008,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
29912,2008,MANLY WEST,ROBBERY,VERY HIGH
29913,2008,MANLY WEST,UNLAWFUL_ENTRY,VERY HIGH
29914,2008,MANLY WEST,UNLAWFUL_ENTRY,VERY HIGH
29915,2009,MANLY WEST,UNLAWFUL_ENTRY,VERY HIGH
29916,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29917,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29918,2010,MANLY WEST,DRUG,MEDIUM
29919,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29920,2011,MANLY WEST,FRAUD,HIGH
29921,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29922,2012,MANLY WEST,THEFT,VERY LOW
29923,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29924,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29925,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29926,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29927,2012,MANLY WEST,FRAUD,VERY LOW
29928,2012,MANLY WEST,FRAUD,VERY LOW
29929,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29930,2013,MANLY WEST,DRUG,VERY LOW
29931,2013,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
29932,2013,MANLY WEST,DRUG,VERY LOW
29933,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29934,2014,MANLY WEST,ASSAULT,MEDIUM
29935,2015,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29936,2015,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29937,2015,MANLY WEST,THEFT,VERY LOW
29938,2015,MANLY WEST,THEFT,VERY LOW
29939,2016,MANLY WEST,FRAUD,VERY LOW
29940,2016,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29941,2016,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29942,2016,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29943,2017,MANLY WEST,ASSAULT,VERY LOW
29944,2017,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29945,2017,MANLY WEST,THEFT,VERY LOW
29946,2017,MANLY WEST,THEFT,VERY LOW
29947,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
29948,2008,MANLY WEST,THEFT,VERY HIGH
29949,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29950,2010,MANLY WEST,THEFT,MEDIUM
29951,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29952,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29953,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29954,2011,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,HIGH
29955,2011,MANLY WEST,THEFT,HIGH
29956,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29957,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29958,2012,MANLY WEST,ASSAULT,VERY LOW
29959,2012,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
29960,2013,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29961,2014,CARINA HEIGHTS,GOOD_ORDER,MEDIUM
29962,2014,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
29963,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29964,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29965,2014,MANLY WEST,THEFT,MEDIUM
29966,2014,MANLY WEST,THEFT,MEDIUM
29967,2015,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29968,2016,MANLY WEST,FRAUD,VERY LOW
29969,2007,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,HIGH
29970,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
29971,2008,MANLY WEST,THEFT,VERY HIGH
29972,2009,MANLY WEST,FRAUD,VERY HIGH
29973,2009,MANLY WEST,ASSAULT,VERY HIGH
29974,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
29975,2012,MANLY WEST,THEFT,VERY LOW
29976,2012,MANLY WEST,DRUG,VERY LOW
29977,2013,MANLY WEST,THEFT,VERY LOW
29978,2013,MANLY WEST,THEFT,VERY LOW
29979,2013,MANLY WEST,THEFT,VERY LOW
29980,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29981,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29982,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29983,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29984,2013,MANLY WEST,THEFT,VERY LOW
29985,2014,MANLY WEST,THEFT,MEDIUM
29986,2015,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29987,2015,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
29988,2015,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
29989,2016,MANLY WEST,DRUG,VERY LOW
29990,2016,MANLY WEST,THEFT,VERY LOW
29991,2007,MANLY WEST,GOOD_ORDER,HIGH
29992,2007,MANLY WEST,DRUG,HIGH
29993,2007,MANLY WEST,DRUG,HIGH
29994,2007,MANLY WEST,THEFT,HIGH
29995,2007,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29996,2007,MANLY WEST,THEFT,HIGH
29997,2007,MANLY WEST,UNLAWFUL_ENTRY,HIGH
29998,2007,MANLY WEST,THEFT,HIGH
29999,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
30000,2007,MANLY WEST,THEFT,HIGH
30001,2007,MANLY WEST,THEFT,HIGH
30002,2007,MANLY WEST,THEFT,HIGH
30003,2007,MANLY WEST,THEFT,HIGH
30004,2007,WAKERLEY,THEFT,HIGH
30005,2007,MANLY WEST,DRUG,HIGH
30006,2007,MANLY WEST,DRUG,HIGH
30007,2007,MANLY WEST,THEFT,HIGH
30008,2007,MANLY WEST,PROPERTY_DAMAGE,HIGH
30009,2007,MANLY WEST,ASSAULT,HIGH
30010,2007,MANLY WEST,THEFT,HIGH
30011,2007,MANLY WEST,THEFT,HIGH
30012,2008,MANLY WEST,GOOD_ORDER,VERY HIGH
30013,2008,MANLY WEST,HANDLING_STOLEN_GOODS,VERY HIGH
30014,2008,MANLY WEST,THEFT,VERY HIGH
30015,2008,MANLY WEST,GOOD_ORDER,VERY HIGH
30016,2008,MANLY WEST,THEFT,VERY HIGH
30017,2008,MANLY WEST,THEFT,VERY HIGH
30018,2008,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
30019,2008,MANLY WEST,THEFT,VERY HIGH
30020,2008,MANLY WEST,PROPERTY_DAMAGE,VERY HIGH
30021,2008,MANLY WEST,THEFT,VERY HIGH
30022,2008,MANLY WEST,ASSAULT,VERY HIGH
30023,2008,MANLY WEST,THEFT,VERY HIGH
30024,2008,MANLY WEST,GOOD_ORDER,VERY HIGH
30025,2008,MANLY WEST,FRAUD,VERY HIGH
30026,2008,MANLY WEST,THEFT,VERY HIGH
30027,2008,MANLY WEST,THEFT,VERY HIGH
30028,2008,MANLY WEST,THEFT,VERY HIGH
30029,2008,MANLY WEST,THEFT,VERY HIGH
30030,2008,MANLY WEST,GOOD_ORDER,VERY HIGH
30031,2008,MANLY WEST,THEFT,VERY HIGH
30032,2008,MANLY WEST,THEFT,VERY HIGH
30033,2008,MANLY WEST,THEFT,VERY HIGH
30034,2008,MANLY WEST,THEFT,VERY HIGH
30035,2008,MANLY WEST,THEFT,VERY HIGH
30036,2008,MANLY WEST,GOOD_ORDER,VERY HIGH
30037,2009,MANLY WEST,THEFT,VERY HIGH
30038,2009,MANLY WEST,THEFT,VERY HIGH
30039,2009,MANLY WEST,ROBBERY,VERY HIGH
30040,2009,MANLY WEST,ROBBERY,VERY HIGH
30041,2009,MANLY WEST,THEFT,VERY HIGH
30042,2009,MANLY WEST,FRAUD,VERY HIGH
30043,2009,MANLY WEST,DRUG,VERY HIGH
30044,2009,MANLY WEST,THEFT,VERY HIGH
30045,2010,MANLY WEST,THEFT,MEDIUM
30046,2010,MANLY WEST,THEFT,MEDIUM
30047,2010,MANLY WEST,THEFT,MEDIUM
30048,2010,WAKERLEY,GOOD_ORDER,MEDIUM
30049,2010,MANLY WEST,GOOD_ORDER,MEDIUM
30050,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
30051,2010,MANLY WEST,GOOD_ORDER,MEDIUM
30052,2010,MANLY WEST,GOOD_ORDER,MEDIUM
30053,2010,MANLY WEST,THEFT,MEDIUM
30054,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
30055,2010,MANLY WEST,GOOD_ORDER,MEDIUM
30056,2010,MANLY WEST,FRAUD,MEDIUM
30057,2010,MANLY WEST,PROPERTY_DAMAGE,MEDIUM
30058,2010,MANLY WEST,THEFT,MEDIUM
30059,2010,MANLY WEST,THEFT,MEDIUM
30060,2010,MANLY WEST,GOOD_ORDER,MEDIUM
30061,2010,MANLY WEST,THEFT,MEDIUM
30062,2010,MANLY WEST,THEFT,MEDIUM
30063,2010,MANLY WEST,THEFT,MEDIUM
30064,2010,MANLY WEST,THEFT,MEDIUM
30065,2010,MANLY WEST,GOOD_ORDER,MEDIUM
30066,2010,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
30067,2011,MANLY WEST,THEFT,HIGH
30068,2011,MANLY WEST,THEFT,HIGH
30069,2011,MANLY WEST,THEFT,HIGH
30070,2011,MANLY WEST,THEFT,HIGH
30071,2011,MANLY WEST,THEFT,HIGH
30072,2011,MANLY WEST,THEFT,HIGH
30073,2011,MANLY WEST,ASSAULT,HIGH
30074,2011,MANLY WEST,ROBBERY,HIGH
30075,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
30076,2011,MANLY WEST,ROBBERY,HIGH
30077,2011,MANLY WEST,THEFT,HIGH
30078,2011,MANLY WEST,THEFT,HIGH
30079,2011,MANLY WEST,THEFT,HIGH
30080,2011,MANLY WEST,THEFT,HIGH
30081,2011,MANLY WEST,GOOD_ORDER,HIGH
30082,2011,MANLY WEST,ASSAULT,HIGH
30083,2011,MANLY WEST,THEFT,HIGH
30084,2011,MANLY WEST,GOOD_ORDER,HIGH
30085,2011,MANLY WEST,DRUG,HIGH
30086,2011,MANLY WEST,THEFT,HIGH
30087,2011,MANLY WEST,PROPERTY_DAMAGE,HIGH
30088,2011,MANLY WEST,PROPERTY_DAMAGE,HIGH
30089,2011,MANLY WEST,THEFT,HIGH
30090,2011,MANLY WEST,THEFT,HIGH
30091,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
30092,2011,MANLY WEST,THEFT,HIGH
30093,2011,MANLY WEST,UNLAWFUL_ENTRY,HIGH
30094,2011,MANLY WEST,THEFT,HIGH
30095,2011,MANLY WEST,THEFT,HIGH
30096,2011,MANLY WEST,THEFT,HIGH
30097,2011,MANLY WEST,THEFT,HIGH
30098,2011,MANLY WEST,THEFT,HIGH
30099,2012,MANLY WEST,THEFT,VERY LOW
30100,2012,MANLY WEST,THEFT,VERY LOW
30101,2012,MANLY WEST,THEFT,VERY LOW
30102,2012,MANLY WEST,THEFT,VERY LOW
30103,2012,MANLY WEST,THEFT,VERY LOW
30104,2012,MANLY WEST,THEFT,VERY LOW
30105,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
30106,2012,MANLY WEST,THEFT,VERY LOW
30107,2012,MANLY WEST,THEFT,VERY LOW
30108,2012,MANLY WEST,THEFT,VERY LOW
30109,2012,MANLY WEST,THEFT,VERY LOW
30110,2012,MANLY WEST,THEFT,VERY LOW
30111,2012,MANLY WEST,THEFT,VERY LOW
30112,2012,MANLY WEST,THEFT,VERY LOW
30113,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
30114,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
30115,2012,MANLY WEST,GOOD_ORDER,VERY LOW
30116,2012,MANLY WEST,THEFT,VERY LOW
30117,2012,MANLY WEST,THEFT,VERY LOW
30118,2012,MANLY WEST,THEFT,VERY LOW
30119,2012,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
30120,2012,MANLY WEST,THEFT,VERY LOW
30121,2012,MANLY WEST,THEFT,VERY LOW
30122,2012,MANLY WEST,GOOD_ORDER,VERY LOW
30123,2012,MANLY WEST,THEFT,VERY LOW
30124,2012,MANLY WEST,DRUG,VERY LOW
30125,2012,MANLY WEST,THEFT,VERY LOW
30126,2012,MANLY WEST,FRAUD,VERY LOW
30127,2012,MANLY WEST,FRAUD,VERY LOW
30128,2012,MANLY WEST,FRAUD,VERY LOW
30129,2012,MANLY WEST,FRAUD,VERY LOW
30130,2012,MANLY WEST,FRAUD,VERY LOW
30131,2012,MANLY WEST,FRAUD,VERY LOW
30132,2012,MANLY WEST,FRAUD,VERY LOW
30133,2012,MANLY WEST,THEFT,VERY LOW
30134,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
30135,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
30136,2012,MANLY WEST,THEFT,VERY LOW
30137,2012,MANLY WEST,THEFT,VERY LOW
30138,2012,MANLY WEST,THEFT,VERY LOW
30139,2012,MANLY WEST,THEFT,VERY LOW
30140,2012,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
30141,2012,MANLY WEST,THEFT,VERY LOW
30142,2013,MANLY WEST,FRAUD,VERY LOW
30143,2013,MANLY WEST,GOOD_ORDER,VERY LOW
30144,2013,MANLY WEST,FRAUD,VERY LOW
30145,2013,MANLY WEST,THEFT,VERY LOW
30146,2013,MANLY WEST,THEFT,VERY LOW
30147,2013,MANLY WEST,ASSAULT,VERY LOW
30148,2013,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
30149,2013,MANLY WEST,HANDLING_STOLEN_GOODS,VERY LOW
30150,2013,MANLY WEST,GOOD_ORDER,VERY LOW
30151,2013,MANLY WEST,THEFT,VERY LOW
30152,2013,MANLY WEST,THEFT,VERY LOW
30153,2013,MANLY WEST,THEFT,VERY LOW
30154,2013,MANLY WEST,THEFT,VERY LOW
30155,2013,MANLY WEST,GOOD_ORDER,VERY LOW
30156,2013,MANLY WEST,THEFT,VERY LOW
30157,2013,MANLY WEST,DRUG,VERY LOW
30158,2013,MANLY WEST,THEFT,VERY LOW
30159,2013,MANLY WEST,THEFT,VERY LOW
30160,2013,MANLY WEST,THEFT,VERY LOW
30161,2013,MANLY WEST,GOOD_ORDER,VERY LOW
30162,2013,MANLY WEST,DRUG,VERY LOW
30163,2013,MANLY WEST,GOOD_ORDER,VERY LOW
30164,2013,MANLY WEST,PROPERTY_DAMAGE,VERY LOW
30165,2014,MANLY WEST,THEFT,MEDIUM
30166,2014,MANLY WEST,DRUG,MEDIUM
30167,2014,MANLY WEST,DRUG,MEDIUM
30168,2014,MANLY WEST,THEFT,MEDIUM
30169,2014,MANLY WEST,THEFT,MEDIUM
30170,2014,MANLY WEST,THEFT,MEDIUM
30171,2014,MANLY WEST,THEFT,MEDIUM
30172,2014,MANLY WEST,THEFT,MEDIUM
30173,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
30174,2014,MANLY WEST,ROBBERY,MEDIUM
30175,2014,MANLY WEST,THEFT,MEDIUM
30176,2014,MANLY WEST,THEFT,MEDIUM
30177,2014,MANLY WEST,THEFT,MEDIUM
30178,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
30179,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
30180,2014,MANLY WEST,THEFT,MEDIUM
30181,2014,MANLY WEST,THEFT,MEDIUM
30182,2014,MANLY WEST,THEFT,MEDIUM
30183,2014,MANLY WEST,THEFT,MEDIUM
30184,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
30185,2014,MANLY WEST,THEFT,MEDIUM
30186,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
30187,2014,MANLY WEST,THEFT,MEDIUM
30188,2014,MANLY WEST,UNLAWFUL_ENTRY,MEDIUM
30189,2014,MANLY WEST,FRAUD,MEDIUM
30190,2014,MANLY WEST,DRUG,MEDIUM
30191,2014,MANLY WEST,HANDLING_STOLEN_GOODS,MEDIUM
30192,2014,MANLY WEST,DRUG,MEDIUM
30193,2014,MANLY WEST,THEFT,MEDIUM
30194,2014,WAKERLEY,DRUG,MEDIUM
30195,2014,MANLY WEST,DRUG,MEDIUM
30196,2017,MANLY WEST,THEFT,VERY LOW
30197,2015,MANLY WEST,DRUG,VERY LOW
30198,2015,MANLY WEST,FRAUD,VERY LOW
30199,2015,MANLY WEST,DRUG,VERY LOW
30200,2015,MANLY WEST,THEFT,VERY LOW
30201,2015,MANLY WEST,UNLAWFUL_ENTRY,VERY LOW
30202,2015,MANLY WEST,DRUG,VERY LOW
30203,2015,MANLY WEST,THEFT,VERY LOW
30204,2015,MANLY WEST,THEFT,VERY LOW
30205,2015,MANLY WEST,DRUG,VERY LOW
30206,2016,MANLY WEST,FRAUD,VERY LOW
30207,2016,MANLY WEST,DRUG,VERY LOW
30208,2016,MANLY WEST,DRUG,VERY LOW
30209,2016,MANLY WEST,GOOD_ORDER,VERY LOW
30210,2016,MANLY WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
30211,2016,MANLY WEST,DRUG,VERY LOW
30212,2016,MANLY WEST,THEFT,VERY LOW
30213,2016,MANLY WEST,FRAUD,VERY LOW
30214,2016,MANLY WEST,THEFT,VERY LOW
30215,2016,MANLY WEST,ROBBERY,VERY LOW
30216,2016,MANLY WEST,HANDLING_STOLEN_GOODS,VERY LOW
